-50.7762,40.7353,0.0
-49.1391,39.6086,0.0
-47.2862,38.836,0.0
-45.7509,37.6745,0.0
-44.6052,36.0506,0.0
-43.1946,34.6356,0.0
-41.6046,33.4278,0.0
-39.8119,32.4799,0.0
-38.0499,31.4723,0.0
-36.2778,30.4742,0.0
-34.4892,29.5005,0.0
-32.6414,28.6352,0.0
-30.783,27.7911,0.0
-28.9211,26.9564,0.0
-27.0746,26.0907,0.0
-25.2153,25.2569,0.0
-23.3241,24.5009,0.0
-21.4331,23.7514,0.0
-19.6054,22.8769,0.0
-17.9318,21.7309,0.0
-16.2711,20.5696,0.0
-14.5524,19.5065,0.0
-12.6932,18.7102,0.0
-11.2791,17.2915,0.0
-9.9832,15.7473,0.0
-8.53288,14.3464,0.0
-7.05166,12.9805,0.0
-5.67345,11.5212,0.0
-4.6583,9.78489,0.0
-3.14702,8.47674,0.0
-1.36169,7.60369,0.0
0.640926,7.43758,0.0
2.63383,7.66469,0.0
4.50633,8.31288,0.0
6.00242,9.65208,0.0
7.26653,11.2108,0.0
8.49685,12.7989,0.0
9.7884,14.3384,0.0
11.3848,15.5535,0.0
13.0902,16.6167,0.0
14.8652,17.5611,0.0
16.562,18.6447,0.0
18.2653,19.7204,0.0
20.0345,20.6841,0.0
21.7732,21.71,0.0
23.5206,22.7235,0.0
25.3307,23.6085,0.0
27.1638,24.4364,0.0
28.986,25.2935,0.0
30.731,26.3342,0.0
32.4684,27.4023,0.0
34.2061,28.4797,0.0
35.9787,29.4909,0.0
37.7652,30.4854,0.0
39.5493,31.4932,0.0
41.2587,32.6762,0.0
42.9202,33.9411,0.0
44.5202,35.2929,0.0
45.8216,37.073,0.0
47.0749,38.8443,0.0
48.3271,40.5361,0.0
49.7911,41.8434,0.0
51.2861,43.0714,0.0
52.8193,44.222,0.0
54.3984,45.2808,0.0
56.2011,45.9883,0.0
58.1828,46.4244,0.0

-80.5989,12.4005,0.0
-78.5721,12.2534,0.0
-76.6506,11.4762,0.0
-74.6929,10.8538,0.0
-72.6997,10.3736,0.0
-70.6925,10.0012,0.0
-68.7131,9.50289,0.0
-66.7556,8.90474,0.0
-64.7923,8.34423,0.0
-62.7973,7.99434,0.0
-60.783,7.78948,0.0
-58.7932,7.37974,0.0
-56.7863,7.18968,0.0
-54.7676,7.14888,0.0
-52.7506,7.03364,0.0
-50.7341,7.00437,0.0
-48.7193,7.05556,0.0
-46.7215,7.2952,0.0
-44.7192,7.50603,0.0
-42.7179,7.71839,0.0
-40.7389,8.07501,0.0
-38.7404,8.30857,0.0
-36.7325,8.46506,0.0
-34.7225,8.60452,0.0
-32.7086,8.65939,0.0
-30.693,8.66528,0.0
-28.678,8.66531,0.0
-26.6653,8.73128,0.0
-24.6584,8.88135,0.0
-22.6859,9.27316,0.0
-20.6844,9.45194,0.0
-18.6723,9.51042,0.0
-16.6593,9.51065,0.0
-14.6725,9.21397,0.0
-12.7309,8.68917,0.0
-10.9179,7.81416,0.0
-9.13659,6.87878,0.0
-7.29882,6.08257,0.0
-5.29354,6.01225,0.0
-1.27623,6.13223,0.0
0.721617,6.34651,0.0
2.72438,6.50821,0.0
6.73674,6.73012,0.0
8.74308,6.83659,0.0
10.7443,7.00377,0.0
12.7336,7.28422,0.0
14.7323,7.48711,0.0
16.7365,7.60932,0.0
18.7455,7.60945,0.0
20.7544,7.60959,0.0
22.7632,7.60971,0.0
24.772,7.60974,0.0
26.7808,7.59381,0.0
28.7872,7.51543,0.0
30.788,7.33513,0.0
32.7944,7.2389,0.0
34.8022,7.21543,0.0
36.8097,7.29092,0.0
38.7879,7.63633,0.0
40.7751,7.90909,0.0
42.7809,8.01846,0.0
44.7854,8.15085,0.0
46.7917,8.23408,0.0
48.8007,8.24432,0.0
50.8051,8.37469,0.0
52.8107,8.4819,0.0
54.8184,8.54393,0.0
56.8041,8.84762,0.0
58.7995,9.0474,0.0
60.8075,9.08722,0.0
62.8162,9.08912,0.0
64.8228,9.01985,0.0
66.8258,8.86519,0.0
68.7793,8.39661,0.0
70.7218,7.88519,0.0
72.6551,7.33957,0.0
74.603,6.84881,0.0
76.5476,6.34536,0.0
78.4885,5.82744,0.0

-79.0095,-25.8058,0.0
-77.8821,-24.1452,0.0
-76.9282,-22.3811,0.0
-76.0124,-20.5978,0.0
-75.1359,-18.7946,0.0
-74.395,-16.9323,0.0
-73.7348,-15.041,0.0
-73.1449,-13.1251,0.0
-72.198,-11.3582,0.0
-70.9898,-9.7891,0.0
-69.51,-8.4471,0.0
-67.5558,-8.00092,0.0
-65.5695,-7.86205,0.0
-63.5809,-8.04418,0.0
-61.8427,-9.04532,0.0
-59.991,-9.79447,0.0
-58.0634,-10.342,0.0
-56.0799,-10.6375,0.0
-54.1504,-11.1656,0.0
-52.231,-11.7355,0.0
-50.2381,-11.9559,0.0
-48.2759,-12.3566,0.0
-46.3253,-12.8207,0.0
-44.3547,-13.1897,0.0
-42.3945,-13.6101,0.0
-40.443,-14.0699,0.0
-38.5072,-14.5926,0.0
-36.6173,-15.2573,0.0
-34.7356,-15.9471,0.0
-32.8012,-16.4746,0.0
-30.8305,-16.8291,0.0
-28.8466,-17.12,0.0
-26.8724,-17.47,0.0
-24.9466,-18.0174,0.0
-23.0295,-18.6001,0.0
-21.0647,-18.9995,0.0
-19.0883,-19.3365,0.0
-17.1323,-19.2834,0.0
-15.4424,-18.2053,0.0
-13.8814,-16.9499,0.0
-12.3913,-15.609,0.0
-10.9652,-14.1997,0.0
-9.58379,-12.7469,0.0
-0.772713,-4.58223,0.0
1.14434,-4.17857,0.0
8.62579,-10.7014,0.0
9.91709,-12.2347,0.0
11.1453,-13.8185,0.0
12.2707,-15.4777,0.0
13.6042,-16.9695,0.0
15.1235,-18.2631,0.0
16.8898,-19.2103,0.0
18.8168,-19.7307,0.0
20.7964,-20.0459,0.0
22.7918,-20.2406,0.0
24.7954,-20.2881,0.0
26.7994,-20.2467,0.0
28.7994,-20.106,0.0
30.6548,-19.382,0.0
32.4185,-18.4308,0.0
34.129,-17.3844,0.0
36.066,-16.914,0.0
38.0356,-16.5434,0.0
39.9841,-16.0707,0.0
41.6238,-14.939,0.0
43.2188,-13.7263,0.0
44.8714,-12.5909,0.0
46.8275,-12.2124,0.0
48.8216,-12.0087,0.0
50.8226,-11.8803,0.0
52.7621,-11.3818,0.0
54.6999,-10.8684,0.0
56.6512,-10.4079,0.0
58.645,-10.2036,0.0
60.6398,-10.0053,0.0
62.6314,-9.77189,0.0
64.6355,-9.79334,0.0
66.6186,-10.0185,0.0
68.5669,-10.4923,0.0
70.3229,-11.4552,0.0
71.9042,-12.6592,0.0
73.2805,-14.1171,0.0
74.1969,-15.8983,0.0
74.9789,-17.7406,0.0
75.6338,-19.6364,0.0
76.1508,-21.5734,0.0
76.5709,-23.5312,0.0
76.8864,-25.5127,0.0
77.7792,-27.3069,0.0
79.0288,-28.8105,0.0

-78.2247,-30.5475,0.0
-76.3386,-29.9185,0.0
-74.5631,-28.9676,0.0
-73.1044,-27.576,0.0
-71.5659,-26.2804,0.0
-69.9531,-25.0734,0.0
-68.568,-23.61,0.0
-67.0799,-22.2592,0.0
-65.4671,-21.065,0.0
-63.4843,-20.7048,0.0
-61.4833,-20.6124,0.0
-59.4733,-20.7565,0.0
-57.4709,-20.9851,0.0
-55.4628,-21.1128,0.0
-53.4474,-21.1334,0.0
-51.4321,-21.1345,0.0
-49.4197,-21.2174,0.0
-47.4176,-21.4174,0.0
-45.4843,-21.9852,0.0
-43.5432,-22.522,0.0
-41.5788,-22.966,0.0
-39.5756,-23.1855,0.0
-37.6313,-23.6604,0.0
-35.7691,-24.4302,0.0
-33.901,-25.1847,0.0
-32.0549,-25.9912,0.0
-30.2369,-26.8603,0.0
-28.4402,-27.7724,0.0
-26.7295,-28.8297,0.0
-25.0936,-30.0002,0.0
-23.2458,-30.7981,0.0
-21.2915,-31.2225,0.0
-19.2806,-31.2374,0.0
-17.3106,-30.8256,0.0
-15.5219,-29.9539,0.0
-13.9584,-28.6831,0.0
-12.547,-27.2664,0.0
-2.15627,-10.0062,0.0
-0.250106,-9.39684,0.0
1.73384,-9.51753,0.0
13.1083,-26.1512,0.0
14.3551,-27.7317,0.0
15.7515,-29.1808,0.0
17.4231,-30.2972,0.0
19.1196,-31.3842,0.0
20.8241,-32.4563,0.0
22.6914,-33.2046,0.0
24.6622,-33.4639,0.0
26.6528,-33.1823,0.0
28.4648,-32.3195,0.0
30.3574,-31.6587,0.0
32.3097,-31.1693,0.0
34.1025,-30.2576,0.0
35.9164,-29.3823,0.0
37.7793,-28.6173,0.0
39.7209,-28.0812,0.0
41.6368,-27.4609,0.0
43.5264,-26.7616,0.0
45.4391,-26.1263,0.0
47.3508,-25.4906,0.0
49.2643,-24.8592,0.0
51.2026,-24.3076,0.0
53.1645,-23.8518,0.0
55.1499,-23.5134,0.0
57.1634,-23.5021,0.0
59.1674,-23.6718,0.0
61.1533,-24.0144,0.0
63.0597,-24.6625,0.0
64.9821,-25.2631,0.0
66.9233,-25.8029,0.0
68.8512,-26.3913,0.0
70.5736,-27.3645,0.0
72.0752,-28.7083,0.0
73.4091,-30.2178,0.0
74.7501,-31.723,0.0
76.0771,-33.2373,0.0
76.8262,-35.1074,0.0
77.4822,-37.0106,0.0
78.0699,-38.937,0.0
79.0103,-40.7224,0.0

-72.5781,-43.242,0.0
-70.8495,-42.2301,0.0
-69.0564,-41.3391,0.0
-67.2387,-40.5003,0.0
-65.3964,-39.715,0.0
-63.5555,-38.9256,0.0
-61.7362,-38.0933,0.0
-59.9375,-37.2114,0.0
-58.0809,-36.4611,0.0
-56.1609,-35.9472,0.0
-54.168,-35.751,0.0
-52.1658,-35.7237,0.0
-50.164,-35.7183,0.0
-48.1606,-35.7176,0.0
-46.1582,-35.7413,0.0
-44.1728,-35.9324,0.0
-42.2285,-36.4125,0.0
-40.2418,-36.6597,0.0
-38.2626,-36.9487,0.0
-36.3138,-37.4093,0.0
-34.4106,-38.0298,0.0
-32.5008,-38.6297,0.0
-30.5575,-39.1112,0.0
-28.6613,-39.7546,0.0
-26.7617,-40.386,0.0
-24.8229,-40.8868,0.0
-22.8363,-41.1242,0.0
-20.8392,-41.2689,0.0
-18.8403,-41.3882,0.0
-16.9686,-40.7359,0.0
-15.2277,-39.7504,0.0
-13.5895,-38.5989,0.0
-2.52701,-33.9655,0.0
-0.529161,-33.8762,0.0
1.46822,-33.9815,0.0
3.44335,-34.3113,0.0
5.39628,-34.7496,0.0
16.7056,-38.8067,0.0
18.6046,-39.4422,0.0
20.4774,-40.151,0.0
22.3994,-40.7085,0.0
24.3442,-41.1853,0.0
26.3022,-41.6036,0.0
28.2885,-41.8419,0.0
30.2859,-41.873,0.0
32.2273,-41.3824,0.0
34.0838,-40.6451,0.0
35.9171,-39.8438,0.0
37.8581,-39.3459,0.0
39.8224,-38.9703,0.0
41.8017,-38.6691,0.0
43.785,-38.3893,0.0
45.7812,-38.2707,0.0
47.7836,-38.2537,0.0
49.7857,-38.2536,0.0
51.7875,-38.299,0.0
53.7886,-38.3883,0.0
55.7752,-38.6386,0.0
57.7091,-39.1195,0.0
59.5977,-39.7839,0.0
61.5054,-40.394,0.0
63.4435,-40.8839,0.0
65.4084,-41.272,0.0
67.3473,-41.7752,0.0
69.1773,-42.5426,0.0
70.8912,-43.577,0.0
72.066,-45.198,0.0
73.2582,-46.808,0.0
74.4656,-48.4051,0.0

-49.852,-63.4881,0.0
-48.3158,-62.1728,0.0
-46.8849,-60.7363,0.0
-45.4821,-59.2734,0.0
-44.0329,-57.8579,0.0
-42.5331,-56.4934,0.0
-41.1127,-55.0473,0.0
-39.6786,-53.6145,0.0
-38.2108,-52.2164,0.0
-36.6743,-50.894,0.0
-35.1392,-49.5701,0.0
-33.584,-48.2778,0.0
-31.7366,-47.4565,0.0
-29.7822,-46.9483,0.0
-27.766,-46.743,0.0
-25.7394,-46.7084,0.0
-23.7358,-46.9472,0.0
-21.7944,-47.5262,0.0
-19.9553,-48.3733,0.0
-18.1196,-49.2313,0.0
-0.26647,-46.7984,0.0
1.74983,-46.5908,0.0
19.7672,-49.3126,0.0
21.7785,-49.0753,0.0
23.7803,-48.7551,0.0
25.7842,-48.4604,0.0
27.8104,-48.4085,0.0
29.8378,-48.3986,0.0
31.8631,-48.4322,0.0
33.8803,-48.6358,0.0
35.8539,-49.0778,0.0
37.7844,-49.6961,0.0
39.7175,-50.304,0.0
41.5901,-51.0717,0.0
43.3635,-52.0496,0.0
44.7714,-53.4981,0.0
46.288,-54.837,0.0
47.9201,-56.0393,0.0
49.5568,-57.2343,0.0
51.1872,-58.4382,0.0
52.8199,-59.6414,0.0
54.5806,-60.6434,0.0
56.3958,-61.5438,0.0

-3.0299,-71.5809,0.0
-0.75749,-71.5811,0.0
1.515,-71.581,0.0
3.7875,-71.5811,0.0

54.1568,-67.0622,0.0
53.017,-68.7631,0.0

-51.5073,-68.6106,0.0
-50.7601,-70.7979,0.0
